gameid,visid,homeid,visname,homename,date,location,stadium,start,end,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,hasball,down,togo,spot,context,playid,tokens,desc,newcontext,type,clock,first,ob,turnover,score,vscore,hscore,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,10,FG34,"H,1,10,H34","30,2,190","PASS:7,C,19,H38 TACK:4,47 PEN:V,FM,A,4,V47,N NOPLAY:","J. Sullivan pass complete to N. Strahmann for 4 yards to the FG38 (W. Lloyd;A. Idziak), PENALTY PW face mask (W. Lloyd) 19 yards to the PW47, 1ST DOWN FG, NO PLAY.","H,1,10,V47",E,NA,E,NA,NA,NA,NA,NA,30,H,FG,"KO,4,04:34,34","FG,4,00:49,95",10,61,3:45,KO,4,04:34,FG34,FG,4,00:49,PW05,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,10,PW47,"H,1,10,V47","30,3,191","RUSH:13,V45, TACK:8,4",M. Rutsch rush for 2 yards to the PW45 (H. Ogrodowcyk;W. Lloyd).,"H,2,8,V45",R,NA,NA,NA,NA,NA,NA,NA,30,H,FG,"KO,4,04:34,34","FG,4,00:49,95",10,61,3:45,KO,4,04:34,FG34,FG,4,00:49,PW05,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,2,8,PW45,"H,2,8,V45","30,4,192","PASS:7,C,86,V25 TACK:5,31","J. Sullivan pass complete to L. Regler for 20 yards to the PW25, 1ST DOWN FG (G. Zec;S. Romanowski).","H,1,10,V25",P,NA,P,NA,NA,NA,NA,NA,30,H,FG,"KO,4,04:34,34","FG,4,00:49,95",10,61,3:45,KO,4,04:34,FG34,FG,4,00:49,PW05,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,10,PW25,"H,1,10,V25","30,5,193","RUSH:7,V21, OB:","J. Sullivan rush for 4 yards to the PW21, out-of-bounds.","H,2,6,V21",R,NA,NA,Y,NA,NA,NA,NA,30,H,FG,"KO,4,04:34,34","FG,4,00:49,95",10,61,3:45,KO,4,04:34,FG34,FG,4,00:49,PW05,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,2,6,PW21,"H,2,6,V21","30,6,194","PASS:7,C,13,V19 TACK:21,94",J. Sullivan pass complete to M. Rutsch for 2 yards to the PW19 (P. Lewszyk;K. Brauns).,"H,3,4,V19",P,NA,NA,NA,NA,NA,NA,NA,30,H,FG,"KO,4,04:34,34","FG,4,00:49,95",10,61,3:45,KO,4,04:34,FG34,FG,4,00:49,PW05,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,3,4,PW19,"H,3,4,V19","30,7,195","RUSH:22,V19, TACK:47,26",G. Ameln rush for no gain to the PW19 (A. Idziak;M. Osumek).,"H,4,4,V19",R,NA,NA,NA,NA,NA,NA,NA,30,H,FG,"KO,4,04:34,34","FG,4,00:49,95",10,61,3:45,KO,4,04:34,FG34,FG,4,00:49,PW05,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,4,4,PW19,"H,4,4,V19","30,8,196",TOUT:V T:01:54,"Timeout Panthers Wroclaw, clock 01:54.","H,4,4,V19",#,01:54,NA,NA,NA,NA,NA,NA,30,H,FG,"KO,4,04:34,34","FG,4,00:49,95",10,61,3:45,KO,4,04:34,FG34,FG,4,00:49,PW05,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,4,4,PW19,"H,4,4,V19","30,9,197","RUSH:7,V11, OB:","J. Sullivan rush for 8 yards to the PW11, 1ST DOWN FG, out-of-bounds.","H,1,10,V11",R,NA,R,Y,NA,NA,NA,NA,30,H,FG,"KO,4,04:34,34","FG,4,00:49,95",10,61,3:45,KO,4,04:34,FG34,FG,4,00:49,PW05,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,10,PW11,"H,1,10,V11","30,10,198","RUSH:22,V06, TACK:94",G. Ameln rush for 5 yards to the PW6 (K. Brauns).,"H,2,5,V06",R,NA,NA,NA,NA,NA,NA,NA,30,H,FG,"KO,4,04:34,34","FG,4,00:49,95",10,61,3:45,KO,4,04:34,FG34,FG,4,00:49,PW05,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,2,5,PW06,"H,2,5,V06","30,11,199",TOUT:V T:01:35,"Timeout Panthers Wroclaw, clock 01:35.","H,2,5,V06",#,01:35,NA,NA,NA,NA,NA,NA,30,H,FG,"KO,4,04:34,34","FG,4,00:49,95",10,61,3:45,KO,4,04:34,FG34,FG,4,00:49,PW05,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,2,5,PW06,"H,2,5,V06","30,12,200","RUSH:22,V07, TACK:8",G. Ameln rush for loss of 1 yard to the PW7 (H. Ogrodowcyk).,"H,3,6,V07",R,NA,NA,NA,NA,NA,NA,NA,30,H,FG,"KO,4,04:34,34","FG,4,00:49,95",10,61,3:45,KO,4,04:34,FG34,FG,4,00:49,PW05,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,3,6,PW07,"H,3,6,V07","30,13,201",TOUT:V T:01:33,"Timeout Panthers Wroclaw, clock 01:33.","H,3,6,V07",#,01:33,NA,NA,NA,NA,NA,NA,30,H,FG,"KO,4,04:34,34","FG,4,00:49,95",10,61,3:45,KO,4,04:34,FG34,FG,4,00:49,PW05,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,3,6,PW07,"H,3,6,V07","30,14,202","RUSH:7,V05,",J. Sullivan rush for 2 yards to the PW5.,"H,4,4,V05",R,NA,NA,NA,NA,NA,NA,NA,30,H,FG,"KO,4,04:34,34","FG,4,00:49,95",10,61,3:45,KO,4,04:34,FG34,FG,4,00:49,PW05,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,4,4,PW05,"H,4,4,V05","30,15,203","FGA:15,23,G T:00:49","M. Siemssen field goal attempt from 23 GOOD, clock 00:49.","H,1,0,H35",F,00:49,NA,NA,NA,Y,13,22,30,H,FG,"KO,4,04:34,34","FG,4,00:49,95",10,61,3:45,KO,4,04:34,FG34,FG,4,00:49,PW05,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,0,FG35,"H,1,0,H35","30,16,204","KO:19,V15 RET:4,V28","N. Strahmann kickoff 50 yards to the PW15, W. Lloyd return 13 yards to the PW28.","V,1,10,V28",K,NA,NA,NA,NA,NA,NA,NA,30,H,FG,"KO,4,04:34,34","FG,4,00:49,95",10,61,3:45,KO,4,04:34,FG34,FG,4,00:49,PW05,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,PW28,"V,1,10,V28","31,1,205",{DRIVE}:00:42,PANTHERS WROCLAW drive start at 00:42.,"V,1,10,V28",NA,00:42,NA,NA,NA,NA,NA,NA,31,V,PW,"KO,4,00:42,28","HALF,4,00:00,35",3,7,0:42,KO,4,00:42,PW28,HALF,4,00:00,PW35,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,PW28,"V,1,10,V28","31,2,206","PASS:2,S,TM,V25 SACK:90,56",L. O'Connor sacked for loss of 3 yards to the PW25 (M. A. Hor;S. Silva Gomez).,"V,2,13,V25",P,NA,NA,NA,NA,NA,NA,NA,31,V,PW,"KO,4,00:42,28","HALF,4,00:00,35",3,7,0:42,KO,4,00:42,PW28,HALF,4,00:00,PW35,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,2,13,PW25,"V,2,13,V25","31,3,207","PASS:2,I,82,*",L. O'Connor pass incomplete to P. Banat.,"V,3,13,V25",P,NA,NA,NA,NA,NA,NA,NA,31,V,PW,"KO,4,00:42,28","HALF,4,00:00,35",3,7,0:42,KO,4,00:42,PW28,HALF,4,00:00,PW35,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,3,13,PW25,"V,3,13,V25","31,4,208","PASS:2,C,82,V35 TACK:10",L. O'Connor pass complete to P. Banat for 10 yards to the PW35 (O. Williams).,"V,4,3,V35",P,NA,NA,NA,NA,NA,NA,NA,31,V,PW,"KO,4,00:42,28","HALF,4,00:00,35",3,7,0:42,KO,4,00:42,PW28,HALF,4,00:00,PW35,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,4,3,PW35,"V,4,3,V35","31,5,209",HALF: T:00:00,"End of game, clock 00:00.","V,4,3,V35",#,00:00,NA,NA,NA,NA,NA,NA,31,V,PW,"KO,4,00:42,28","HALF,4,00:00,35",3,7,0:42,KO,4,00:42,PW28,HALF,4,00:00,PW35,NA
