gameid,visid,homeid,visname,homename,date,location,stadium,start,end,leaguegame,nitegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,cj,alt,hasball,down,togo,spot,context,playid,tokens,desc,newcontext,type,first,ob,score,vscore,hscore,clock,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,10,HD22,"V,1,10,V22","23,2,170","PEN:V,DG,A,TM,V17,N",PENALTY HD delay of game 5 yards to the HD17.,"V,1,15,V17",E,NA,NA,NA,NA,NA,NA,NA,23,V,HD,"KO,4,03:16,22","PUNT,4,01:55,18",7,-4,1:21,KO,4,03:16,HD22,PUNT,4,01:55,HD18,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,15,HD17,"V,1,15,V17","23,3,171","PASS:10,C,26,V19 OB: TACK:49","J. Clark pass complete to S. Homadi for 2 yards to the HD19, out-of-bounds (S. Castaner).","V,2,13,V19",P,NA,Y,NA,NA,NA,NA,NA,23,V,HD,"KO,4,03:16,22","PUNT,4,01:55,18",7,-4,1:21,KO,4,03:16,HD22,PUNT,4,01:55,HD18,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,2,13,HD19,"V,2,13,V19","23,4,172","RUSH:26,V21, TACK:TM",S. Homadi rush for 2 yards to the HD21 (Team).,"V,3,11,V21",R,NA,NA,NA,NA,NA,NA,NA,23,V,HD,"KO,4,03:16,22","PUNT,4,01:55,18",7,-4,1:21,KO,4,03:16,HD22,PUNT,4,01:55,HD18,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,3,11,HD21,"V,3,11,V21","23,5,173","PASS:1,C,44,V35 TACK:23,11","S. Ceesay pass complete to J. Kruse for 14 yards to the HD35, 1ST DOWN HD (J. Brugnani;B. Brooks).","V,1,10,V35",P,P,NA,NA,NA,NA,NA,NA,23,V,HD,"KO,4,03:16,22","PUNT,4,01:55,18",7,-4,1:21,KO,4,03:16,HD22,PUNT,4,01:55,HD18,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,10,HD35,"V,1,10,V35","23,6,174","PEN:V,UC,A,15,V20,1","PENALTY HD unsportsmanlike conduct (J. Voelling) 15 yards to the HD20, 1ST DOWN HD.","V,1,10,V20",E,E,NA,NA,NA,NA,NA,NA,23,V,HD,"KO,4,03:16,22","PUNT,4,01:55,18",7,-4,1:21,KO,4,03:16,HD22,PUNT,4,01:55,HD18,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,10,HD20,"V,1,10,V20","23,7,175","PASS:1,C,82,V28 TACK:25",S. Ceesay pass complete to T. Nill for 8 yards to the HD28 (N. Lester).,"V,2,2,V28",P,NA,NA,NA,NA,NA,NA,NA,23,V,HD,"KO,4,03:16,22","PUNT,4,01:55,18",7,-4,1:21,KO,4,03:16,HD22,PUNT,4,01:55,HD18,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,2,2,HD28,"V,2,2,V28","23,8,176","RUSH:26,V31, TACK:33","S. Homadi rush for 3 yards to the HD31, 1ST DOWN HD (T. Debiez).","V,1,10,V31",R,R,NA,NA,NA,NA,NA,NA,23,V,HD,"KO,4,03:16,22","PUNT,4,01:55,18",7,-4,1:21,KO,4,03:16,HD22,PUNT,4,01:55,HD18,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,10,HD31,"V,1,10,V31","23,9,177","PEN:V,IG,A,10,V21,+",PENALTY HD intentional grounding (J. Clark) 10 yards to the HD21.,"V,2,20,V21",E,NA,NA,NA,NA,NA,NA,NA,23,V,HD,"KO,4,03:16,22","PUNT,4,01:55,18",7,-4,1:21,KO,4,03:16,HD22,PUNT,4,01:55,HD18,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,2,20,HD21,"V,2,20,V21","23,10,178","PASS:1,C,82,V27 OB: TACK:20","S. Ceesay pass complete to T. Nill for 6 yards to the HD27, out-of-bounds (L. Masero).","V,3,14,V27",P,NA,Y,NA,NA,NA,NA,NA,23,V,HD,"KO,4,03:16,22","PUNT,4,01:55,18",7,-4,1:21,KO,4,03:16,HD22,PUNT,4,01:55,HD18,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,3,14,HD27,"V,3,14,V27","23,11,179","RUSH:1,V31, TACK:23,45 PEN:V,HO,A,70,V18,N NOPLAY:","S. Ceesay rush for 4 yards to the HD31 (J. Brugnani;A. Posito), PENALTY HD holding (H. Knuth) 9 yards to the HD18, NO PLAY.","V,3,23,V18",E,NA,NA,NA,NA,NA,NA,NA,23,V,HD,"KO,4,03:16,22","PUNT,4,01:55,18",7,-4,1:21,KO,4,03:16,HD22,PUNT,4,01:55,HD18,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,3,23,HD18,"V,3,23,V18","23,12,180","RUSH:26,V18, TACK:7",S. Homadi rush for no gain to the HD18 (M. Tavarres).,"V,4,23,V18",R,NA,NA,NA,NA,NA,NA,NA,23,V,HD,"KO,4,03:16,22","PUNT,4,01:55,18",7,-4,1:21,KO,4,03:16,HD22,PUNT,4,01:55,HD18,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,4,23,HD18,"V,4,23,V18","23,13,181","PUNT:4,V00 RET:25,V00 T:01:55","P. Andersen punt -18 yards to the HD0, N. Lester return 0 yards to the HD0, TOUCHDOWN, clock 01:55.","H,1,0,V03",U,NA,NA,Y,32,14,01:55,NA,23,V,HD,"KO,4,03:16,22","PUNT,4,01:55,18",7,-4,1:21,KO,4,03:16,HD22,PUNT,4,01:55,HD18,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,BD,1,0,HD03,"H,1,0,V03","24,1,182","PAT:P,4,M",R. Bertellin pass attempt failed.,"H,1,0,H35",X,NA,NA,NA,NA,NA,NA,NA,24,H,BD,"PUNT,4,01:55,100","TD,4,01:55,100",0,0,0:00,PUNT,4,01:55,HD00,TD,4,01:55,HD00,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,BD,1,0,BD35,"H,1,0,H35","24,2,183","KO:85,H44 RET:26,H44 OB:","J. Llinas kickoff 9 yards to the BD44, S. Homadi return 0 yards to the BD44, out-of-bounds.","V,1,10,H44",K,NA,Y,NA,NA,NA,NA,NA,24,H,BD,"PUNT,4,01:55,100","TD,4,01:55,100",0,0,0:00,PUNT,4,01:55,HD00,TD,4,01:55,HD00,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,10,BD44,"V,1,10,H44","25,1,184",{DRIVE}:01:45,HAMBURG SEA DEVILS drive start at 01:45.,"V,1,10,H44",NA,NA,NA,NA,NA,NA,01:45,NA,25,V,HD,"KO,4,01:45,56",",4,01:30,73",6,17,0:15,KO,4,01:45,BD44,,4,01:30,BD27,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,10,BD44,"V,1,10,H44","25,2,185","RUSH:26,H41, TACK:25",S. Homadi rush for 3 yards to the BD41 (N. Lester).,"V,2,7,H41",R,NA,NA,NA,NA,NA,NA,NA,25,V,HD,"KO,4,01:45,56",",4,01:30,73",6,17,0:15,KO,4,01:45,BD44,,4,01:30,BD27,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,2,7,BD41,"V,2,7,H41","25,3,186",TOUT:H T:01:44,"Timeout Barcelona Dragons, clock 01:44.","V,2,7,H41",#,NA,NA,NA,NA,NA,01:44,NA,25,V,HD,"KO,4,01:45,56",",4,01:30,73",6,17,0:15,KO,4,01:45,BD44,,4,01:30,BD27,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,2,7,BD41,"V,2,7,H41","25,4,187","RUSH:26,H33, TACK:23","S. Homadi rush for 8 yards to the BD33, 1ST DOWN HD (J. Brugnani).","V,1,10,H33",R,R,NA,NA,NA,NA,NA,NA,25,V,HD,"KO,4,01:45,56",",4,01:30,73",6,17,0:15,KO,4,01:45,BD44,,4,01:30,BD27,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,10,BD33,"V,1,10,H33","25,5,188","RUSH:26,H27, TACK:25",S. Homadi rush for 6 yards to the BD27 (N. Lester).,"V,2,4,H27",R,NA,NA,NA,NA,NA,NA,NA,25,V,HD,"KO,4,01:45,56",",4,01:30,73",6,17,0:15,KO,4,01:45,BD44,,4,01:30,BD27,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,2,4,BD27,"V,2,4,H27","25,6,189",TOUT:H T:01:30,"Timeout Barcelona Dragons, clock 01:30.","V,2,4,H27",#,NA,NA,NA,NA,NA,01:30,NA,25,V,HD,"KO,4,01:45,56",",4,01:30,73",6,17,0:15,KO,4,01:45,BD44,,4,01:30,BD27,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,2,4,BD27,"V,2,4,H27","25,7,190","RUSH:26,H24, TACK:49",S. Homadi rush for 3 yards to the BD24 (S. Castaner).,"V,3,1,H24",R,NA,NA,NA,NA,NA,NA,NA,25,V,HD,"KO,4,01:45,56",",4,01:30,73",6,17,0:15,KO,4,01:45,BD44,,4,01:30,BD27,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,3,1,BD24,"V,3,1,H24","25,8,191","RUSH:26,H20, TACK:45","S. Homadi rush for 4 yards to the BD20, 1ST DOWN HD (A. Posito).","V,1,10,H20",R,R,NA,NA,NA,NA,NA,NA,25,V,HD,"KO,4,01:45,56",",4,01:30,73",6,17,0:15,KO,4,01:45,BD44,,4,01:30,BD27,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,10,BD20,"V,1,10,H20","25,9,192","PEN:V,HO,A,77,H30,N",PENALTY HD holding (R. Fensch) 10 yards to the BD30.,"V,1,20,H30",E,NA,NA,NA,NA,NA,NA,NA,25,V,HD,"KO,4,01:45,56",",4,01:30,73",6,17,0:15,KO,4,01:45,BD44,,4,01:30,BD27,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,20,BD30,"V,1,20,H30","25,10,193","RUSH:26,H27, TACK:7",S. Homadi rush for 3 yards to the BD27 (M. Tavarres).,"V,2,17,H27",R,NA,NA,NA,NA,NA,NA,NA,25,V,HD,"KO,4,01:45,56",",4,01:30,73",6,17,0:15,KO,4,01:45,BD44,,4,01:30,BD27,NA
