gameid,visid,homeid,visname,homename,date,location,stadium,start,end,leaguegame,nitegame,schednote,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,hasball,down,togo,spot,context,playid,tokens,desc,newcontext,type,clock,first,ob,turnover,score,vscore,hscore,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,4,1,PW14,"V,4,1,H14","7,4,43",TOUT:V T:00:00,"Timeout Cologne Centurions, clock 00:00.","V,4,1,H14",#,00:00,NA,NA,NA,NA,NA,NA,7,V,CC,"KO,1,00:00,77","FGA,1,00:00,81",4,4,0:00,KO,1,00:00,PW23,FGA,1,00:00,PW19,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,4,1,PW14,"V,4,1,H14","7,5,44","PEN:V,FS,A,79,H19,N",PENALTY CC false start (79) 5 yards to the PW19.,"V,4,6,H19",E,NA,NA,NA,NA,NA,NA,NA,7,V,CC,"KO,1,00:00,77","FGA,1,00:00,81",4,4,0:00,KO,1,00:00,PW23,FGA,1,00:00,PW19,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,4,6,PW19,"V,4,6,H19","7,6,45","FGA:2,36,M,H26,L T:00:00","D. Schuhmacher field goal attempt from 36 MISSED - wide left, spot at PW26, clock 00:00.","H,1,10,H26",F,00:00,NA,NA,NA,NA,NA,NA,7,V,CC,"KO,1,00:00,77","FGA,1,00:00,81",4,4,0:00,KO,1,00:00,PW23,FGA,1,00:00,PW19,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,10,PW26,"H,1,10,H26","8,1,46","RUSH:24,H30, TACK:TM",M. Herndon rush for 4 yards to the PW30 (TEAM).,"H,2,6,H30",R,NA,NA,NA,NA,NA,NA,NA,8,H,PW,"FGA,1,00:00,26","PUNT,2,00:00,30",3,4,0:00,FGA,1,00:00,PW26,PUNT,2,00:00,PW30,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,2,6,PW30,"H,2,6,H30","8,2,47","PASS:2,C,23,H35 OB:","L. O'Connor pass complete to J. Mazan for 5 yards to the PW35, out-of-bounds.","H,3,1,H35",P,NA,NA,Y,NA,NA,NA,NA,8,H,PW,"FGA,1,00:00,26","PUNT,2,00:00,30",3,4,0:00,FGA,1,00:00,PW26,PUNT,2,00:00,PW30,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,3,1,PW35,"H,3,1,H35","8,3,48","RUSH:24,H36, TACK:TM PEN:H,FS,A,TM,H30,N NOPLAY:","M. Herndon rush for 1 yard to the PW36 (TEAM), PENALTY PW false start 5 yards to the PW30, NO PLAY.","H,3,6,H30",E,NA,NA,NA,NA,NA,NA,NA,8,H,PW,"FGA,1,00:00,26","PUNT,2,00:00,30",3,4,0:00,FGA,1,00:00,PW26,PUNT,2,00:00,PW30,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,3,6,PW30,"H,3,6,H30","8,4,49","PASS:2,I,15,*",L. O'Connor pass incomplete to B. Dziedzic.,"H,4,6,H30",P,NA,NA,NA,NA,NA,NA,NA,8,H,PW,"FGA,1,00:00,26","PUNT,2,00:00,30",3,4,0:00,FGA,1,00:00,PW26,PUNT,2,00:00,PW30,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,4,6,PW30,"H,4,6,H30","8,5,50","PUNT:11,V36 FC:24","D. Panczyszyn punt 34 yards to the CC36, fair catch by D. Jacobs.","V,1,10,V36",U,NA,NA,NA,NA,NA,NA,NA,8,H,PW,"FGA,1,00:00,26","PUNT,2,00:00,30",3,4,0:00,FGA,1,00:00,PW26,PUNT,2,00:00,PW30,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,10,CC36,"V,1,10,V36","9,1,51","PASS:12,I,11,*",J. Weinreich pass incomplete to N. Aarass.,"V,2,10,V36",P,NA,NA,NA,NA,NA,NA,NA,9,V,CC,"PUNT,1,00:00,36","PUNT,2,00:00,40",3,4,0:00,PUNT,1,00:00,CC36,PUNT,2,00:00,CC40,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,2,10,CC36,"V,2,10,V36","9,2,52","RUSH:28,V40, TACK:4,21",M. London rush for 4 yards to the CC40 (W. Lloyd;P. Lewszyk).,"V,3,6,V40",R,NA,NA,NA,NA,NA,NA,NA,9,V,CC,"PUNT,1,00:00,36","PUNT,2,00:00,40",3,4,0:00,PUNT,1,00:00,CC36,PUNT,2,00:00,CC40,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,3,6,CC40,"V,3,6,V40","9,3,53","PASS:7,I,*,*",D. Farley pass incomplete to *.,"V,4,6,V40",P,NA,NA,NA,NA,NA,NA,NA,9,V,CC,"PUNT,1,00:00,36","PUNT,2,00:00,40",3,4,0:00,PUNT,1,00:00,CC36,PUNT,2,00:00,CC40,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,4,6,CC40,"V,4,6,V40","9,4,54","PUNT:9,H27 OB:","C. Ezeala punt 33 yards to the PW27, out-of-bounds.","H,1,10,H27",U,NA,NA,Y,NA,NA,NA,NA,9,V,CC,"PUNT,1,00:00,36","PUNT,2,00:00,40",3,4,0:00,PUNT,1,00:00,CC36,PUNT,2,00:00,CC40,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,10,PW27,"H,1,10,H27","10,1,55","RUSH:24,H35, TACK:24",M. Herndon rush for 8 yards to the PW35 (D. Jacobs).,"H,2,2,H35",R,NA,NA,NA,NA,NA,NA,NA,10,H,PW,"PUNT,2,00:00,27","FGA,2,00:00,86",10,59,0:00,PUNT,2,00:00,PW27,FGA,2,00:00,CC14,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,2,2,PW35,"H,2,2,H35","10,2,56","RUSH:24,H37, TACK:47","M. Herndon rush for 2 yards to the PW37, 1ST DOWN PW (N. Liesen).","H,1,10,H37",R,NA,R,NA,NA,NA,NA,NA,10,H,PW,"PUNT,2,00:00,27","FGA,2,00:00,86",10,59,0:00,PUNT,2,00:00,PW27,FGA,2,00:00,CC14,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,10,PW37,"H,1,10,H37","10,3,57",Q:2 T:00:00,"Start of 2nd quarter, clock 00:00.","H,1,10,H37",#,00:00,NA,NA,NA,NA,NA,NA,10,H,PW,"PUNT,2,00:00,27","FGA,2,00:00,86",10,59,0:00,PUNT,2,00:00,PW27,FGA,2,00:00,CC14,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,10,PW37,"H,1,10,H37","10,4,58","PASS:2,C,23,V32 TACK:TM","L. O'Connor pass complete to J. Mazan for 31 yards to the CC32, 1ST DOWN PW (TEAM).","H,1,10,V32",P,NA,P,NA,NA,NA,NA,NA,10,H,PW,"PUNT,2,00:00,27","FGA,2,00:00,86",10,59,0:00,PUNT,2,00:00,PW27,FGA,2,00:00,CC14,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,10,CC32,"H,1,10,V32","10,5,59","RUSH:25,V27, TACK:47",P. Pasqualini rush for 5 yards to the CC27 (N. Liesen).,"H,2,5,V27",R,NA,NA,NA,NA,NA,NA,NA,10,H,PW,"PUNT,2,00:00,27","FGA,2,00:00,86",10,59,0:00,PUNT,2,00:00,PW27,FGA,2,00:00,CC14,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,2,5,CC27,"H,2,5,V27","10,6,60","RUSH:25,V23, TACK:48,55",P. Pasqualini rush for 4 yards to the CC23 (K. Bongaerts;J. Voelker).,"H,3,1,V23",R,NA,NA,NA,NA,NA,NA,NA,10,H,PW,"PUNT,2,00:00,27","FGA,2,00:00,86",10,59,0:00,PUNT,2,00:00,PW27,FGA,2,00:00,CC14,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,3,1,CC23,"H,3,1,V23","10,7,61",TOUT:H T:00:00,"Timeout Panthers Wroclaw, clock 00:00.","H,3,1,V23",#,00:00,NA,NA,NA,NA,NA,NA,10,H,PW,"PUNT,2,00:00,27","FGA,2,00:00,86",10,59,0:00,PUNT,2,00:00,PW27,FGA,2,00:00,CC14,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,3,1,CC23,"H,3,1,V23","10,8,62","RUSH:24,V10, TACK:47","M. Herndon rush for 13 yards to the CC10, 1ST DOWN PW (N. Liesen).","H,1,0,V10",R,NA,R,NA,NA,NA,NA,NA,10,H,PW,"PUNT,2,00:00,27","FGA,2,00:00,86",10,59,0:00,PUNT,2,00:00,PW27,FGA,2,00:00,CC14,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,0,CC10,"H,1,0,V10","10,9,63",TOUT:V T:00:00,"Timeout Cologne Centurions, clock 00:00.","H,1,0,V10",#,00:00,NA,NA,NA,NA,NA,NA,10,H,PW,"PUNT,2,00:00,27","FGA,2,00:00,86",10,59,0:00,PUNT,2,00:00,PW27,FGA,2,00:00,CC14,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,0,CC10,"H,1,0,V10","10,10,64","PASS:2,C,24,V02 TACK:44",L. O'Connor pass complete to M. Herndon for 8 yards to the CC2 (M. Kensy).,"H,2,0,V02",P,NA,NA,NA,NA,NA,NA,NA,10,H,PW,"PUNT,2,00:00,27","FGA,2,00:00,86",10,59,0:00,PUNT,2,00:00,PW27,FGA,2,00:00,CC14,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,2,0,CC02,"H,2,0,V02","10,11,65","RUSH:24,V04, TACK:5",M. Herndon rush for loss of 2 yards to the CC4 (S. Amadu).,"H,3,0,V04",R,NA,NA,NA,NA,NA,NA,NA,10,H,PW,"PUNT,2,00:00,27","FGA,2,00:00,86",10,59,0:00,PUNT,2,00:00,PW27,FGA,2,00:00,CC14,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,3,0,CC04,"H,3,0,V04","10,12,66","RUSH:24,V00, T:00:00 PEN:H,HO,A,87,V14,N NOPLAY:","M. Herndon rush for 4 yards to the CC0, clock 00:00, PENALTY PW holding (I. Maslanka) 10 yards to the CC14, NO PLAY.","H,3,0,V14",E,00:00,NA,NA,NA,NA,NA,NA,10,H,PW,"PUNT,2,00:00,27","FGA,2,00:00,86",10,59,0:00,PUNT,2,00:00,PW27,FGA,2,00:00,CC14,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,3,0,CC14,"H,3,0,V14","10,13,67","PASS:2,I,15,* BRUP:24",L. O'Connor pass incomplete to B. Dziedzic (D. Jacobs).,"H,4,0,V14",P,NA,NA,NA,NA,NA,NA,NA,10,H,PW,"PUNT,2,00:00,27","FGA,2,00:00,86",10,59,0:00,PUNT,2,00:00,PW27,FGA,2,00:00,CC14,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,4,0,CC14,"H,4,0,V14","10,14,68","FGA:11,31,M,V21,R T:00:00","D. Panczyszyn field goal attempt from 31 MISSED - wide right, spot at CC21, clock 00:00.","V,1,10,V21",F,00:00,NA,NA,NA,NA,NA,NA,10,H,PW,"PUNT,2,00:00,27","FGA,2,00:00,86",10,59,0:00,PUNT,2,00:00,PW27,FGA,2,00:00,CC14,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,10,CC21,"V,1,10,V21","11,1,69","PASS:12,C,11,V49 TACK:4","J. Weinreich pass complete to N. Aarass for 28 yards to the CC49, 1ST DOWN CC (W. Lloyd).","V,1,10,V49",P,NA,P,NA,NA,NA,NA,NA,11,V,CC,"FGA,2,00:00,21","INT,0,00:00,40",4,19,0:00,FGA,2,00:00,CC21,INT,0,00:00,CC40,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,10,CC49,"V,1,10,V49","11,2,70","RUSH:9,H48, TACK:1",C. Ezeala rush for 3 yards to the PW48 (D. Robinson).,"V,2,7,H48",R,NA,NA,NA,NA,NA,NA,NA,11,V,CC,"FGA,2,00:00,21","INT,0,00:00,40",4,19,0:00,FGA,2,00:00,CC21,INT,0,00:00,CC40,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,2,7,PW48,"V,2,7,H48","11,3,71","PASS:12,I,1,*",J. Weinreich pass incomplete to Q. Pounds.,"V,3,7,H48",P,NA,NA,NA,NA,NA,NA,NA,11,V,CC,"FGA,2,00:00,21","INT,0,00:00,40",4,19,0:00,FGA,2,00:00,CC21,INT,0,00:00,CC40,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,3,7,PW48,"V,3,7,H48","11,4,72","RUSH:9,H39, TACK:5,4 PEN:V,BL,A,72,V40,N NOPLAY:","C. Ezeala rush for 9 yards to the PW39 (G. Zec;W. Lloyd), PENALTY CC illegal block (T. Meier) 12 yards to the CC40, NO PLAY.","V,3,19,V40",E,NA,NA,NA,NA,NA,NA,NA,11,V,CC,"FGA,2,00:00,21","INT,0,00:00,40",4,19,0:00,FGA,2,00:00,CC21,INT,0,00:00,CC40,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,3,19,CC40,"V,3,19,V40","11,5,73","PASS:12,X,19,H40 RET:19,V49 FUMB:V,H0,11","J. Weinreich pass intercepted by D. Piatkowski at the PW40, D. Piatkowski return 11 yards to the CC49, fumble by D. Piatkowski recovered by CC N. Aarass at PW0, TOUCHDOWN.","V,1,0,H03",P,NA,NA,NA,I,Y,6,14,11,V,CC,"FGA,2,00:00,21","INT,0,00:00,40",4,19,0:00,FGA,2,00:00,CC21,INT,0,00:00,CC40,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,0,PW03,"V,1,0,H03","13,1,74","SPOT:V,H00,N",CC ball on PW0.,"V,1,0,H00",NA,NA,NA,NA,NA,NA,NA,NA,13,V,CC,"FUMB,2,00:00,100","TD,2,00:00,100",0,0,0:00,FUMB,2,00:00,PW00,TD,2,00:00,PW00,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,0,PW00,"V,1,0,H00","13,2,75","PAT:K,9,G",C. Ezeala kick attempt good.,"V,1,0,V35",X,NA,NA,NA,NA,Y,7,14,13,V,CC,"FUMB,2,00:00,100","TD,2,00:00,100",0,0,0:00,FUMB,2,00:00,PW00,TD,2,00:00,PW00,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,0,CC35,"V,1,0,V35","13,3,76","KO:TM,V08 RET:23,V45","TEAM kickoff -27 yards to the CC8, J. Mazan return -37 yards to the CC45.","H,1,10,V45",K,NA,NA,NA,NA,NA,NA,NA,13,V,CC,"FUMB,2,00:00,100","TD,2,00:00,100",0,0,0:00,FUMB,2,00:00,PW00,TD,2,00:00,PW00,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,10,CC45,"H,1,10,V45","14,1,77","PASS:2,I,23,*",L. O'Connor pass incomplete to J. Mazan.,"H,2,10,V45",P,NA,NA,NA,NA,NA,NA,NA,14,H,PW,"KO,2,00:00,55","TD,2,00:00,100",2,45,0:00,KO,2,00:00,CC45,TD,2,00:00,CC00,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,2,10,CC45,"H,2,10,V45","14,2,78","PASS:2,C,25,V00 T:00:00","L. O'Connor pass complete to P. Pasqualini for 45 yards to the CC0, 1ST DOWN PW, TOUCHDOWN, clock 00:00.","H,1,0,V03",P,00:00,P,NA,NA,Y,7,20,14,H,PW,"KO,2,00:00,55","TD,2,00:00,100",2,45,0:00,KO,2,00:00,CC45,TD,2,00:00,CC00,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,0,CC03,"H,1,0,V03","14,3,79","PAT:K,11,G",D. Panczyszyn kick attempt good.,"H,1,0,H35",X,NA,NA,NA,NA,Y,7,21,14,H,PW,"KO,2,00:00,55","TD,2,00:00,100",2,45,0:00,KO,2,00:00,CC45,TD,2,00:00,CC00,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,0,PW35,"H,1,0,H35","14,4,80","KO:11,V09 RET:1,V26 TACK:22","D. Panczyszyn kickoff 56 yards to the CC9, Q. Pounds return 17 yards to the CC26 (J. Lewszyk).","V,1,10,V26",K,NA,NA,NA,NA,NA,NA,NA,14,H,PW,"KO,2,00:00,55","TD,2,00:00,100",2,45,0:00,KO,2,00:00,CC45,TD,2,00:00,CC00,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,10,CC26,"V,1,10,V26","15,1,81","RUSH:28,V29, TACK:50,8",M. London rush for 3 yards to the CC29 (S. Adamczyk;H. Ogrodowcyk).,"V,2,7,V29",R,NA,NA,NA,NA,NA,NA,NA,15,V,CC,"KO,2,00:00,26","TD,0,00:00,100",11,74,0:00,KO,2,00:00,CC26,TD,0,00:00,PW00,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,2,7,CC29,"V,2,7,V29","15,2,82","PASS:12,C,11,V46 TACK:TM","J. Weinreich pass complete to N. Aarass for 17 yards to the CC46, 1ST DOWN CC (TEAM).","V,1,10,V46",P,NA,P,NA,NA,NA,NA,NA,15,V,CC,"KO,2,00:00,26","TD,0,00:00,100",11,74,0:00,KO,2,00:00,CC26,TD,0,00:00,PW00,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,10,CC46,"V,1,10,V46","15,3,83","RUSH:12,V48,",J. Weinreich rush for 2 yards to the CC48.,"V,2,8,V48",R,NA,NA,NA,NA,NA,NA,NA,15,V,CC,"KO,2,00:00,26","TD,0,00:00,100",11,74,0:00,KO,2,00:00,CC26,TD,0,00:00,PW00,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,2,8,CC48,"V,2,8,V48","15,4,84","RUSH:28,V49, TACK:94",M. London rush for 1 yard to the CC49 (K. Brauns).,"V,3,7,V49",R,NA,NA,NA,NA,NA,NA,NA,15,V,CC,"KO,2,00:00,26","TD,0,00:00,100",11,74,0:00,KO,2,00:00,CC26,TD,0,00:00,PW00,1
